pathway,pval,padj,ES,NES,nMoreExtreme,size
GO_BP_EXTRACELLULAR_MATRIX_DISASSEMBLY,0.06853582554517133,0.5287840137741157,0.3654020126641578,1.307874784850365,21,62
GO_BP_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY,0.05525846702317291,0.4785977687532092,-0.7467278262117872,-1.4868459026545637,30,7
GO_BP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,0.10268948655256724,0.6160768318452147,-0.3285907681013707,-1.2160803252217423,83,197
GO_BP_EXTRACELLULAR_STRUCTURE_ORGANIZATION,0.008333333333333333,0.21044745484400654,0.35301937471372913,1.5775139204257664,0,325
GO_BP_CELLULAR_RESPONSE_TO_MANGANESE_ION,0.5523809523809524,0.987364078190176,0.39511295303564214,0.9499209681845786,231,11
GO_BP_LIPOSACCHARIDE_METABOLIC_PROCESS,0.6045883940620783,1,-0.27593929182214794,-0.9381017755098429,447,99
GO_BP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS,0.2,0.7631559359880908,0.2507776636484309,1.258510418954616,0,1486
GO_BP_GLYCOLIPID_BIOSYNTHETIC_PROCESS,0.5856515373352855,0.9952933572969829,-0.2951323749133381,-0.9246644273822606,399,60
GO_BP_LIPID_METABOLIC_PROCESS,0.002034587995930824,0.15149231678486996,-0.3222782559301534,-1.2992879077751658,1,1221
GO_BP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS,0.7385826771653543,1,-0.3110221755007252,-0.8113322858574398,468,24
GO_BP_SPHINGOLIPID_BIOSYNTHETIC_PROCESS,0.37534246575342467,0.910800738878288,-0.30972266699779905,-1.0468155364249125,273,96
GO_BP_RESPONSE_TO_METAL_ION,0.5843714609286523,0.9952758453324705,-0.25130776063077226,-0.961360680008143,515,301
GO_BP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS,0.9903948772678762,1,-0.19434010684193737,-0.7649077953297264,927,568
GO_BP_CARBOHYDRATE_METABOLIC_PROCESS,0.75,1,-0.23104669900874772,-0.90721489497012,698,541
GO_BP_LIPID_BIOSYNTHETIC_PROCESS,0.02497398543184183,0.33375651041666665,-0.3110149694086909,-1.2344923840457203,23,642
GO_BP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE,0.34125,0.8841295484150611,-0.2886402097223434,-1.0556653902810664,272,176
GO_BP_CELLULAR_LIPID_METABOLIC_PROCESS,0.00408997955010225,0.16139678875013116,-0.3248429429097769,-1.3028799819837884,3,948
GO_BP_LIPID_GLYCOSYLATION,0.24210526315789474,0.8094445992684762,-0.6052142324881551,-1.2309684270943337,137,8
GO_BP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS,0.9355168884339816,1,-0.20932538507792273,-0.8394980496912898,913,950
GO_BP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,0.6156111929307806,1,-0.2907646296043268,-0.9061603085467188,417,59
GO_BP_LIPID_MODIFICATION,0.0011904761904761906,0.13627060074428496,-0.41773576780624594,-1.5704811522358244,0,243
GO_BP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS,0.33031088082901555,0.8766962104944076,-0.3018338266948826,-1.0641715702681545,254,132
GO_BP_RESPONSE_TO_MANGANESE_ION,0.3034825870646766,0.8577766661906894,0.4121620171496981,1.1116773089041434,121,17
GO_BP_RESPONSE_TO_INORGANIC_SUBSTANCE,0.21951219512195122,0.7900497346826055,0.2348265339075658,1.0824850908617039,17,461
GO_BP_SPHINGOLIPID_METABOLIC_PROCESS,0.6585051546391752,1,-0.2556569067658188,-0.9093416562953374,510,141
GO_BP_GLYCOSYLATION,0.8825665859564165,1,-0.21967547663547057,-0.8170053831264534,728,212
GO_BP_MEMBRANE_LIPID_METABOLIC_PROCESS,0.46494464944649444,0.9560331635765353,-0.26994933018947276,-0.9936075194109454,377,184
GO_BP_MEMBRANE_ORGANIZATION,0.02631578947368421,0.3396782743134801,0.23905797028162964,1.1334358447291133,0,748
GO_BP_PLASMA_MEMBRANE_ORGANIZATION,0.022388059701492536,0.32512221546917525,0.3747747336681242,1.4421231593372517,5,98
GO_BP_ENDOMEMBRANE_SYSTEM_ORGANIZATION,0.3829787234042553,0.9145610921758073,0.22062392535301062,1.011133346200287,35,394
GO_BP_GLYCOPROTEIN_METABOLIC_PROCESS,0.9932584269662922,1,-0.1872358552639914,-0.720575857341483,883,336
GO_BP_EPITHELIAL_CELL_PROLIFERATION,0.00909090909090909,0.2157617845117845,0.27659961370562747,1.2512362301694109,0,344
GO_BP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.6693548387096774,1,0.23605088038822036,0.9215192336952366,165,114
GO_BP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.11320754716981132,0.6344136343116699,0.22911442823784806,1.074882598366255,5,596
GO_BP_PROTEIN_O_LINKED_GLYCOSYLATION,0.15083798882681565,0.706829021682514,-0.3677951639645729,-1.221616590204995,107,83
GO_BP_O_GLYCAN_PROCESSING,0.13914373088685014,0.6865450783363207,-0.43561582479603655,-1.2683199612852412,90,41
GO_BP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,0.9954285714285714,1,-0.18573317401160894,-0.7058130858979789,870,277
GO_BP_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.9195979899497487,1,-0.21655330825008537,-0.8772438945425538,914,1369
GO_BP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS,0.6763754045307443,1,0.24067051072167173,0.897976544775492,208,76
GO_BP_INTRACELLULAR_PROTEIN_TRANSPORT,0.8,1,0.19770258026762175,0.9606957702624321,15,1020
GO_BP_RNA_EXPORT_FROM_NUCLEUS,0.5064935064935064,0.969021258837392,0.24311625561550843,0.9724139569846624,116,128
GO_BP_CELLULAR_RESPONSE_TO_HEAT,0.39849624060150374,0.9214931560456543,0.2591517280122135,1.0133442606867888,105,108
GO_BP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.30043859649122806,0.854895764501356,-0.275950296880204,-1.072119835826879,273,405
GO_BP_SYMBIOTIC_PROCESS,1,1,-0.1742896328365207,-0.6970629755783359,970,882
GO_BP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,0.9188191881918819,1,-0.2126690330441697,-0.7827748645652401,746,184
GO_BP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,0.45717344753747324,0.9503135129659643,-0.2574924992435789,-1.0115538365933496,426,542
GO_BP_REGULATION_OF_PHOSPHORYLATION,0.42857142857142855,0.9317520901490367,0.2207015753802807,1.0706726048076767,2,1355
GO_BP_NUCLEOTIDE_PHOSPHORYLATION,0.392,0.9190763941618156,0.25466316231985475,1.009437474598927,97,118
GO_BP_MITOTIC_NUCLEAR_DIVISION,0.008274231678486997,0.21044745484400654,-0.3806295417133721,-1.4323925810642415,6,246
GO_BP_REPRODUCTION,0.560081466395112,0.9881197487274288,-0.2450765522800362,-0.9850888726479148,549,1058
GO_BP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS,0.9545454545454546,1,0.1930913905723765,0.9108439710483687,41,667
GO_BP_COGNITION,0.5669014084507042,0.9903629478352479,-0.2574459549089423,-0.9715001025401915,482,256
GO_BP_MRNA_TRANSPORT,0.28448275862068967,0.8462676924215385,0.2671369140162634,1.0760165318048054,65,131
GO_BP_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0.379978471474704,0.9124084942558628,-0.26411057764285084,-1.035049674096423,352,505
GO_BP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,0.003911342894393742,0.15799124753451677,-0.4221714330069661,-1.4914182914749734,2,135
GO_BP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS,0.6039823008849557,1,-0.24709064039046688,-0.9578071850418741,545,374
GO_BP_CELL_CYCLE_PROCESS,0.18191056910569106,0.7438624536041243,-0.268435702817649,-1.0817876400237267,178,1191
GO_BP_SPINDLE_ORGANIZATION,0.003703703703703704,0.15418045112781953,-0.41407285318880116,-1.510847116183854,2,166
GO_BP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,0.0032017075773745998,0.15149231678486996,-0.3534823513286033,-1.3926138943761377,2,574
GO_BP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION,0.8618421052631579,1,0.19926701810317257,0.8806289671772306,130,257
GO_BP_MULTI_ORGANISM_PROCESS,0.8141683778234087,1,-0.22349765175478106,-0.8927189783110858,792,773
GO_BP_LEARNING,0.46638655462184875,0.9560331635765353,0.24652006425959447,0.9835052813799318,110,123
GO_BP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION,1,1,0.18409532009871754,0.8551403505401782,69,541
GO_BP_TRNA_TRANSPORT,0.49575070821529743,0.9655534687640257,0.30496353336598914,0.9763829437959428,174,35
GO_BP_RNA_LOCALIZATION,0.056818181818181816,0.48790353281559307,0.2922809440146009,1.2474311787552184,9,206
GO_BP_ESTABLISHMENT_OF_RNA_LOCALIZATION,0.22772277227722773,0.799561680672269,0.2563711410976026,1.084192757450853,45,176
GO_BP_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING,0.376056338028169,0.910800738878288,-0.3151279083462718,-1.051308294793251,266,87
GO_BP_VIRAL_LIFE_CYCLE,0.2892561983471074,0.8492894746530207,0.2349917171195417,1.0489983681653539,34,307
GO_BP_CARBOHYDRATE_CATABOLIC_PROCESS,0.4120603015075377,0.9250051764427484,0.2433639076727916,1.021996319774823,81,171
GO_BP_PEPTIDYL_LYSINE_MODIFICATION,1,1,0.11426102261657389,0.5190653149865093,98,366
GO_BP_CELLULAR_MACROMOLECULE_LOCALIZATION,0.8333333333333334,1,0.18424034074288836,0.9257099973698337,4,1734
GO_BP_NERVOUS_SYSTEM_PROCESS,0.6211180124223602,1,-0.24104911494005643,-0.9614917864169272,599,749
GO_BP_INTRACELLULAR_TRANSPORT,0.8571428571428571,1,0.19663233121101834,0.9795437626616388,5,1523
GO_BP_MITOTIC_SPINDLE_ASSEMBLY,0.013254786450662739,0.26084707385536476,-0.48428903273984875,-1.5092740129035387,8,59
GO_BP_GENE_SILENCING,0.07168894289185905,0.540219185781025,-0.3363221277896765,-1.2465843512767985,58,199
GO_BP_REGULATION_OF_CATABOLIC_PROCESS,1,1,0.1887065394078207,0.9026676228830374,25,921
GO_BP_MITOTIC_SPINDLE_ORGANIZATION,0.009421265141318977,0.21787659043217256,-0.43216497358474887,-1.4791967142760822,6,109
GO_BP_RESPONSE_TO_ABIOTIC_STIMULUS,0.9411764705882353,1,0.19047717721770246,0.9242420983893607,15,1052
GO_BP_MICROTUBULE_BASED_PROCESS,0.6037539103232534,1,-0.24283804670788828,-0.9648358826347506,578,700
GO_BP_PEPTIDYL_AMINO_ACID_MODIFICATION,1,1,0.1610356344533363,0.7891344988679673,18,1097
GO_BP_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT,1,1,0.11702618877059312,0.43224935047883933,308,71
GO_BP_CELL_CYCLE,0.35175879396984927,0.8913946897115335,-0.2535980330280794,-1.0286455391968463,349,1582
GO_BP_PROTEIN_SUMOYLATION,0.9805194805194806,1,0.18388442042347458,0.6748100906445915,301,70
GO_BP_ORGANELLE_ASSEMBLY,1,1,-0.18017796746924328,-0.7178028374092955,965,728
GO_BP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.14285714285714285,0.6931918058278683,0.21284064270364833,1.0674069956458632,0,1513
GO_BP_REGULATION_OF_TRANSPORT,0.8442211055276382,1,-0.22659053442012725,-0.918956555887498,839,1510
GO_BP_BEHAVIOR,0.7491891891891892,1,-0.22975812624936084,-0.8985013455863213,692,489
GO_BP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,0.812987012987013,1,-0.23758509502904185,-0.8405924806284191,625,136
GO_BP_MULTI_ORGANISM_LOCALIZATION,0.6158730158730159,1,0.25382658412182035,0.9161451983611137,193,65
GO_BP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION,1,1,0.14340959141034143,0.6783013458660638,29,806
GO_BP_ATP_METABOLIC_PROCESS,0.013888888888888888,0.2691923965553455,0.3041643455452151,1.3426304768420951,1,264
GO_BP_ORGANIC_ACID_METABOLIC_PROCESS,0.0050968399592252805,0.17351106197186275,-0.3180080437821495,-1.2783227408306748,4,1016
GO_BP_CYTOSKELETON_ORGANIZATION,0.9979654120040692,1,-0.1931030349737073,-0.7776952926750844,980,1184
GO_BP_RESPONSE_TO_TEMPERATURE_STIMULUS,0.0989010989010989,0.6075691833630719,0.282346974488304,1.2039347335240922,17,196
GO_BP_REGULATION_OF_ATP_METABOLIC_PROCESS,0.11895910780669144,0.6448968466957397,0.31238341116344986,1.224176800822715,31,107
GO_BP_ORGANELLE_FISSION,0.006607929515418502,0.20044704533013583,-0.3676615343370919,-1.4258588756492376,5,394
GO_BP_MICROTUBULE_BUNDLE_FORMATION,0.4870967741935484,0.962254654545086,0.2665789897831785,0.9846602975262335,150,72
GO_BP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,1,1,0.15297129713932123,0.7451346345752684,25,974
GO_BP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.29372937293729373,0.849434164774779,-0.2763859256519649,-1.0739956032802638,266,408
GO_BP_NUCLEAR_EXPORT,0.7037037037037037,1,0.21858187241919153,0.9260692969905123,132,184
GO_BP_ORGANOPHOSPHATE_METABOLIC_PROCESS,0.46098562628336753,0.9521676639177968,-0.25147935367480906,-1.0076101453348634,448,929
GO_BP_REGULATION_OF_INTRACELLULAR_TRANSPORT,1,1,-0.15509575612286827,-0.5942557599264059,877,317
GO_BP_SPINDLE_ASSEMBLY,0.015047879616963064,0.28051983584131324,-0.4315956780025156,-1.4668933976629692,10,102
GO_BP_PYRUVATE_METABOLIC_PROCESS,0.28448275862068967,0.8462676924215385,0.2652715211225869,1.0815102121774214,65,136
GO_BP_RESPONSE_TO_HEAT,0.02242152466367713,0.32512221546917525,0.3225263851206813,1.3299617962655679,4,143
GO_BP_NCRNA_EXPORT_FROM_NUCLEUS,0.6467236467236467,1,0.2784227559972972,0.8852041672611226,226,34
GO_BP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.7040261153427638,1,-0.23421818323819077,-0.9129933887277171,646,462
GO_BP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,1,1,-0.15071697197371364,-0.5609935307179053,823,227
GO_BP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.1896551724137931,0.7528201636696169,0.27574202543213433,1.1307274628148918,43,139
GO_BP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,0.39705882352941174,0.9213635031753449,0.26155009738185053,1.0222701943091717,107,105
GO_BP_MRNA_EXPORT_FROM_NUCLEUS,0.7712177121771218,1,0.21996988054609548,0.8589544697911192,208,103
GO_BP_SEXUAL_REPRODUCTION,0.531416400425985,0.9803217770611099,-0.25067025277126587,-0.9873506477570354,498,570
GO_BP_REGULATION_OF_CELLULAR_LOCALIZATION,0.967741935483871,1,0.19116496733868937,0.9160376642865687,29,884
GO_BP_MITOTIC_CELL_CYCLE,0.0932377049180328,0.5956697381576459,-0.2833071152403199,-1.1344637482896411,90,906
GO_BP_REGULATION_OF_GENE_SILENCING,0.1518467852257182,0.7074078193190689,-0.35742343591175313,-1.2132438503031222,110,101
GO_BP_VIRAL_GENE_EXPRESSION,0.005025125628140704,0.17351106197186275,0.3649420605714445,1.5325585720645267,0,171
GO_BP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,1,1,-0.11516501891296227,-0.3914191325247022,730,102
GO_BP_NUCLEAR_TRANSPORT,0.9173553719008265,1,0.1932936875331595,0.8639614718592085,110,308
GO_BP_FERTILIZATION,0.07806691449814127,0.5613043999645458,0.326739529219637,1.2804359555864129,20,107
GO_BP_RESPONSE_TO_EXTRACELLULAR_STIMULUS,0.2840909090909091,0.8462676924215385,0.22599335542952187,1.0369734852782155,24,421
GO_BP_REGULATION_OF_PROTEIN_LOCALIZATION,0.9876288659793815,1,-0.19603235436992886,-0.7839330682903135,957,865
GO_BP_RESPONSE_TO_ETHANOL,0.2915129151291513,0.8492894746530207,0.28149086899546816,1.0827529612995819,78,97
GO_BP_POSITIVE_REGULATION_OF_HORMONE_SECRETION,0.5649794801641587,0.9896602938209136,-0.27928665916518147,-0.949230442438223,412,102
GO_BP_RESPONSE_TO_PURINE_CONTAINING_COMPOUND,0.3194805194805195,0.8710419103538181,-0.30522674048445164,-1.0729269073860497,245,130
GO_BP_HORMONE_TRANSPORT,0.7082847141190198,1,-0.24105644734203177,-0.9108741948874095,606,263
GO_BP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND,0.6903292181069959,1,-0.23615361570728224,-0.9432742685906691,670,763
GO_BP_RESPONSE_TO_NUTRIENT,0.12149532710280374,0.6507775309425579,0.28411962871298263,1.1773753671509222,25,148
GO_BP_CELLULAR_GLUCOSE_HOMEOSTASIS,0.9093264248704663,1,-0.22026142181483663,-0.7765728105721459,701,132
GO_BP_RESPONSE_TO_STARVATION,0.6751269035532995,1,0.22284183730693613,0.9408130689578543,132,177
GO_BP_RESPONSE_TO_TESTOSTERONE,0.042134831460674156,0.42353767349636484,0.4608967327264576,1.429649491211153,14,32
GO_BP_CHEMICAL_HOMEOSTASIS,0.25077081192189105,0.8196216559244975,-0.2658262674517827,-1.0665604771970918,243,971
GO_BP_CELLULAR_RESPONSE_TO_STEROL,0.3050314465408805,0.8577766661906894,-0.44155686370849195,-1.1290504052433505,193,22
GO_BP_RESPONSE_TO_KETONE,0.14583333333333334,0.6979022722445335,0.27253294261802247,1.1391053018947788,27,163
GO_BP_PEPTIDE_HORMONE_SECRETION,0.6541717049576784,1,-0.2487726498875228,-0.925832296619381,540,214
GO_BP_CELLULAR_RESPONSE_TO_CHOLESTEROL,0.4483333333333333,0.9461772854446243,-0.4226253756030666,-1.0274131375838875,268,18
GO_BP_CELLULAR_HOMEOSTASIS,0.8209876543209876,1,-0.2237812551219486,-0.8931335356149035,797,787
GO_BP_REGULATION_OF_INSULIN_SECRETION,0.40399002493765584,0.9236876416862134,-0.2850192476285549,-1.031507878372744,323,153
GO_BP_SIGNAL_RELEASE,0.7473002159827213,1,-0.2307986006061759,-0.9037738186748316,691,503
GO_BP_FAT_CELL_DIFFERENTIATION,0.09782608695652174,0.6045513508816575,0.2817794147415965,1.2024067142852746,17,197
