pathway,pval,padj,ES,NES,nMoreExtreme,size
KEGG_TAURINE_AND_HYPOTAURINE_METABOLISM,0.6981132075471698,0.9402816647106618,-0.38968843123921393,-0.8135658828735939,369,7
KEGG_OTHER_GLYCAN_DEGRADATION,0.7282608695652174,0.9561349083243845,-0.3110949335209011,-0.8009965939575777,401,15
KEGG_GLYCEROLIPID_METABOLISM,0.041189931350114416,0.19748003876863432,0.4586478781764314,1.4664607116973647,17,35
KEGG_STARCH_AND_SUCROSE_METABOLISM,0.002325581395348837,0.04028622540250447,0.5615984196974859,1.754938543749433,0,33
KEGG_ETHER_LIPID_METABOLISM,0.38222222222222224,0.7055446265938069,0.35940476118359155,1.0467329178774927,171,22
KEGG_ECM_RECEPTOR_INTERACTION,0.20185185185185187,0.5057131759107902,-0.3259651396216766,-1.1828379853747601,108,70
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,0.002232142857142857,0.04028622540250447,0.6535321085428508,1.9626972417489907,0,26
KEGG_SELENOAMINO_ACID_METABOLISM,0.20674157303370785,0.5105066035876207,0.4018091055420848,1.1878035894975063,91,24
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.0017543859649122807,0.04028622540250447,-0.651836222838928,-2.0504731123902795,0,34
KEGG_APOPTOSIS,0.40933572710951527,0.72599566358553,-0.27643909945655964,-1.0222536400702613,227,74
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,0.9818181818181818,1,0.16818887623929069,0.6852393899686339,431,114
KEGG_PYRIMIDINE_METABOLISM,0.2982456140350877,0.6288849464485182,0.27875184394468366,1.0719327391293048,135,82
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,0.10232558139534884,0.3567139462884297,0.4216080177254799,1.3174826258570953,43,33
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,0.042105263157894736,0.20002780523974298,0.5464227497541394,1.5546241242850851,19,19
KEGG_GALACTOSE_METABOLISM,0.05434782608695652,0.24161286711199015,0.5178734845075208,1.4928254760326725,24,21
KEGG_LINOLEIC_ACID_METABOLISM,0.23578947368421052,0.5567896538607836,0.4204485930833402,1.1962157983414605,111,19
KEGG_STEROID_HORMONE_BIOSYNTHESIS,0.15384615384615385,0.4452192667145938,0.4196679511425789,1.274132845107405,69,27
KEGG_ACUTE_MYELOID_LEUKEMIA,0.14571948998178508,0.43178985715655266,-0.36165677392787826,-1.2611358641784776,79,56
KEGG_PANCREATIC_CANCER,1,1,-0.14145818253749898,-0.4987954579741427,538,64
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.17509025270758122,0.4802571408470522,-0.31483886141247663,-1.2056167963809885,96,93
KEGG_PROSTATE_CANCER,0.9414990859232175,1,-0.1921615036928832,-0.7184416290282214,514,84
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.02872531418312388,0.1585524694617524,-0.39862969990498,-1.474106458055574,15,74
KEGG_SMALL_CELL_LUNG_CANCER,0.3576158940397351,0.6859889211051817,0.27439695940774445,1.04815355714349,161,80
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,0.7704918032786885,0.979156478842404,-0.22323750634231423,-0.8390821750571071,422,86
KEGG_VEGF_SIGNALING_PATHWAY,0.9835766423357665,1,-0.17803676093527568,-0.6368410278802784,538,66
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.9403254972875226,1,-0.19828815678566164,-0.6980207824975834,519,61
KEGG_RENAL_CELL_CARCINOMA,0.27429805615550756,0.5985651380447703,0.3028865791165506,1.1150409718015897,126,64
KEGG_GLIOMA,0.8376623376623377,1,0.21548709897412197,0.7737165017358562,386,58
KEGG_MELANOMA,0.8233995584988962,0.9990945965522237,0.22028249505004452,0.7834454798283415,372,56
KEGG_ENDOMETRIAL_CANCER,0.48807339449541287,0.7987945380840623,-0.2829861014814949,-0.974550930338358,265,53
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.12043795620437957,0.3930815614090765,-0.34415567456137347,-1.2692711249471198,65,76
KEGG_MTOR_SIGNALING_PATHWAY,0.8058608058608059,0.9914691852654336,-0.23438640744902195,-0.7891298468570357,439,46
KEGG_COLORECTAL_CANCER,0.8247232472324724,0.9990945965522237,-0.22676058579054734,-0.790107412064427,446,59
KEGG_MAPK_SIGNALING_PATHWAY,0.8775862068965518,1,-0.19253397349436055,-0.8331080854791878,508,213
KEGG_NON_SMALL_CELL_LUNG_CANCER,0.8738404452690167,1,-0.21768297041106344,-0.7435870486066032,470,52
KEGG_JAK_STAT_SIGNALING_PATHWAY,0.01838235294117647,0.1190117584885718,-0.3796672449861931,-1.4542210156071822,9,96
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,0.13544018058690746,0.4155467121004299,0.4133564428185868,1.2853804758096719,59,31
KEGG_CELL_ADHESION_MOLECULES_CAMS,0.0018315018315018315,0.04028622540250447,-0.5109170320466891,-1.9859464316477287,0,104
KEGG_PHENYLALANINE_METABOLISM,0.025423728813559324,0.1483270396065689,0.6233998509080977,1.6161010942710328,11,13
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,0.04814004376367615,0.21945623189432933,0.5697143019365629,1.5400068699257716,21,16
KEGG_LIMONENE_AND_PINENE_DEGRADATION,0.6788008565310493,0.9239893514833822,0.3585753118744061,0.8398227882359539,316,9
KEGG_ONE_CARBON_POOL_BY_FOLATE,0.015184381778741865,0.10753216278530402,0.6347566154802494,1.7447838223018755,6,17
KEGG_INOSITOL_PHOSPHATE_METABOLISM,0.18232044198895028,0.4864758712785735,-0.3559487994985713,-1.2153246373172124,98,51
KEGG_PENTOSE_PHOSPHATE_PATHWAY,0.05555555555555555,0.24435763888888887,0.5088492531969502,1.4819760923716545,24,22
KEGG_N_GLYCAN_BIOSYNTHESIS,1,1,-0.11829507453827755,-0.3882089934666748,561,41
KEGG_ARACHIDONIC_ACID_METABOLISM,0.30734966592427615,0.6384199577109336,0.34013866670341325,1.124516165874092,137,39
KEGG_FOLATE_BIOSYNTHESIS,0.4197002141327623,0.7342176699409508,0.44375002891831183,1.0393113363490374,195,9
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.5533807829181495,0.846612447779669,-0.2815620443816672,-0.9240022737587245,310,41
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,0.0022522522522522522,0.04028622540250447,0.609929940069347,1.9989370358459604,0,38
KEGG_NITROGEN_METABOLISM,0.23809523809523808,0.5585317460317459,0.42717654390808507,1.190260733576556,109,18
KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.009242144177449169,0.08587684375905673,-0.46439287698974324,-1.6117804414436254,4,57
KEGG_GLUTATHIONE_METABOLISM,0.0022271714922048997,0.04028622540250447,0.5291045122798944,1.7492471034305308,0,39
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.4134199134199134,0.729640787634518,0.371553886504023,1.035276884511375,190,18
KEGG_HUNTINGTONS_DISEASE,0.002232142857142857,0.04028622540250447,0.4589475665404028,1.9232322157016508,0,132
KEGG_P53_SIGNALING_PATHWAY,0.19646799116997793,0.5016393606743654,0.336849508314221,1.1980217702329063,88,56
KEGG_PARKINSONS_DISEASE,0.0021929824561403508,0.04028622540250447,0.5713599776741993,2.1971494689688984,0,82
KEGG_BASAL_CELL_CARCINOMA,0.06126126126126126,0.262920298879203,-0.4376673176384578,-1.4291095677281795,33,40
KEGG_WNT_SIGNALING_PATHWAY,0.20212765957446807,0.5057131759107902,-0.28657424419411953,-1.1474254667006252,113,125
KEGG_BASE_EXCISION_REPAIR,0.31351351351351353,0.6453529737278981,-0.3631448719792586,-1.1118084991163988,173,30
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,0.3814814814814815,0.7053335765979444,-0.39097830140695944,-1.0565623757537517,205,18
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.014519056261343012,0.10547391838885312,-0.3868302806855729,-1.4754031287526277,7,91
KEGG_BLADDER_CANCER,0.45372460496614,0.7658918555697262,0.3061914135546958,1.0046501668324748,200,37
KEGG_LONG_TERM_DEPRESSION,0.9429824561403509,1,0.19100096272520803,0.675833841055445,429,54
KEGG_CIRCADIAN_RHYTHM_MAMMAL,0.8305084745762712,0.9990945965522237,0.27118993501041566,0.7030324920469596,391,13
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,0.18333333333333332,0.48696544233012834,-0.47233867455670475,-1.2764270302319314,98,18
KEGG_REGULATION_OF_AUTOPHAGY,0.2523719165085389,0.5700586676196432,-0.4373370448234937,-1.1843110583113161,132,19
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.11572052401746726,0.382384767693512,0.37841174272217226,1.2821997226950177,52,44
KEGG_OXIDATIVE_PHOSPHORYLATION,0.002197802197802198,0.04028622540250447,0.5533793637517521,2.1433487215691067,0,84
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.02982456140350877,0.1614541160593792,-0.4820157545696187,-1.5162709740016151,16,34
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.042279411764705885,0.20002780523974298,-0.43780463712431067,-1.4945824171969395,22,50
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,0.037243947858473,0.1880568847024242,-0.626896598275648,-1.5642223114808482,19,14
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,0.2673913043478261,0.5903580562659847,0.4055031937598589,1.1689061447758662,122,21
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_CHONDROITIN_SULFATE,0.024074074074074074,0.14267056530214425,-0.5947358953208287,-1.6071878368824084,12,18
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,0.5360169491525424,0.8343852078880509,0.3696718569919278,0.9583369192911992,252,13
KEGG_O_GLYCAN_BIOSYNTHESIS,0.5958254269449715,0.8735669671094244,-0.3314745784217302,-0.8976349326464556,313,19
KEGG_PRION_DISEASES,0.6116071428571429,0.8844546293093509,0.30104857388134565,0.9041135054661853,273,26
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,0.2521186440677966,0.5700586676196432,0.4563468691252161,1.1830331263090805,118,13
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,0.8997867803837953,1,0.29670900031055325,0.608500164504497,421,6
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,0.9838998211091234,1,-0.19172832052276653,-0.591618128737996,549,31
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,0.04933586337760911,0.22400073452898328,-0.543637814881697,-1.4721741126239192,25,19
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.9912663755458515,1,0.16654097641203852,0.5643027677649323,453,44
KEGG_HOMOLOGOUS_RECOMBINATION,0.9676258992805755,1,-0.1910265436422331,-0.5541363549658094,537,23
KEGG_HEDGEHOG_SIGNALING_PATHWAY,0.41228070175438597,0.7287724806521799,-0.3247772792046043,-1.021647854462471,234,34
KEGG_SULFUR_METABOLISM,0.35283363802559414,0.6816668348299869,-0.5041865885483915,-1.1059457170046612,192,8
KEGG_THYROID_CANCER,0.44765342960288806,0.760451137975282,-0.342484379119077,-1.0058764255796648,247,26
KEGG_RNA_DEGRADATION,0.08533916849015317,0.3128875628875629,0.3719641179889354,1.3084382755655108,38,53
KEGG_LEISHMANIA_INFECTION,0.14048059149722736,0.42822372090664773,-0.36319794581054143,-1.2605605607573986,75,57
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,0.14495412844036698,0.43178985715655266,-0.3436399170683454,-1.2555758349360384,78,71
KEGG_ASTHMA,0.001890359168241966,0.04028622540250447,-0.7759685073346424,-1.8756831389084818,0,12
KEGG_NUCLEOTIDE_EXCISION_REPAIR,0.4108352144469526,0.7273592004202336,0.31346798885537047,1.0444714137042033,181,42
KEGG_GRAFT_VERSUS_HOST_DISEASE,0.0018248175182481751,0.04028622540250447,-0.6532508570658613,-1.9011888216802775,0,25
KEGG_ALLOGRAFT_REJECTION,0.0036496350364963502,0.05507459036439227,-0.6088941838720451,-1.7720953649616953,1,25
KEGG_AUTOIMMUNE_THYROID_DISEASE,0.0036101083032490976,0.05507459036439227,-0.5982005782163452,-1.7569147560646492,1,26
KEGG_TYPE_I_DIABETES_MELLITUS,0.0018018018018018018,0.04028622540250447,-0.614666324233415,-1.8818694579897015,0,30
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,0.3400900900900901,0.671401838316639,0.33401406173563475,1.0946717559409973,150,38
KEGG_STEROID_BIOSYNTHESIS,0.25806451612903225,0.5731373671820321,0.4369767890894871,1.1565004122726812,119,14
KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.8945386064030132,1,-0.24395930362982365,-0.67235017450028,474,20
KEGG_NON_HOMOLOGOUS_END_JOINING,0.7523452157598499,0.9648527482296024,-0.3228203836549859,-0.7666157601561161,400,11
KEGG_DNA_REPLICATION,0.9982758620689656,1,-0.15594651653764954,-0.48780287754757784,578,32
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,0.503370786516854,0.8071171923202555,0.3253572588712283,0.961801299736442,223,24
KEGG_MISMATCH_REPAIR,0.591337099811676,0.868116785381939,-0.32763364067492257,-0.9029560758797673,313,20
KEGG_RIBOSOME,0.011210762331838564,0.09081524018453398,0.4728695194688827,1.6702207067045167,4,55
KEGG_BASAL_TRANSCRIPTION_FACTORS,0.2808988764044944,0.6071437965227912,0.3743863217444476,1.143648278015976,124,29
KEGG_PROTEIN_EXPORT,0.1774891774891775,0.48160299722799715,0.4511476965408305,1.2570526071572046,81,18
KEGG_PROTEASOME,0.0022271714922048997,0.04028622540250447,0.525957832879953,1.7388440172764286,0,39
KEGG_RNA_POLYMERASE,0.4170403587443946,0.7314446167386112,0.34846277684221066,1.020439193029969,185,23
REACTOME_MRNA_PROCESSING,0.004597701149425287,0.05507459036439227,0.378291085964419,1.5910264356945365,1,138
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,0.002512562814070352,0.04160508424475318,0.29797175305236284,1.4027758832535175,0,388
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT,0.02262443438914027,0.1384517017509345,0.4776282778786251,1.5451024138568816,9,36
REACTOME_LIPOPROTEIN_METABOLISM,0.011111111111111112,0.09081524018453398,0.6097906787570488,1.7759585999023855,4,22
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,0.5886792452830188,0.868116785381939,-0.369443656206427,-0.9091696872375217,311,13
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_,0.7796976241900648,0.9815951432033418,0.2228231390289671,0.8202969250319082,360,64
REACTOME_SIGNALING_BY_RHO_GTPASES,0.7617328519855595,0.9724616681811111,-0.21909504438065852,-0.8429533584303692,421,98
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.9715808170515098,1,-0.17821350876708736,-0.7436461176577355,546,163
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT,0.016913319238900635,0.11496834796814376,0.6573311635656821,1.6571784679394914,7,12
REACTOME_HEMOSTASIS,0.9,1,0.18523778050339545,0.8588196946982195,359,351
REACTOME_INTRINSIC_PATHWAY,0.8326271186440678,0.9995076072422391,0.30581860103639186,0.6668322321373169,392,7
REACTOME_HIV_INFECTION,0.011160714285714286,0.09081524018453398,0.36265220771726614,1.5658567790619091,4,166
REACTOME_INFLUENZA_LIFE_CYCLE,0.0022222222222222222,0.04028622540250447,0.5037991505902384,2.014231356744911,0,101
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,0.051111111111111114,0.23020444444444443,0.5178711756621,1.5082516018994394,22,22
REACTOME_METABOLISM_OF_CARBOHYDRATES,0.1542056074766355,0.4452192667145938,0.2628827143626463,1.1459944572620655,65,190
REACTOME_METABOLISM_OF_NON_CODING_RNA,0.02237136465324385,0.13765112895930368,0.46726689426422136,1.5522480811688695,9,40
REACTOME_GLUCOSE_TRANSPORT,0.008988764044943821,0.08505334718156926,0.5566055096374163,1.7002782838459203,3,29
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES,0.06521739130434782,0.2729917569096493,0.2686447622234002,1.225193954379876,26,293
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,0.004338394793926247,0.05507459036439227,0.49000816530189706,1.693743207277058,1,48
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.016355140186915886,0.11229199908821517,0.36475847242823284,1.4951271682064944,6,121
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,0.01098901098901099,0.09081524018453398,0.3758452763492798,1.5100236473784125,4,105
REACTOME_TRANSPORT_OF_RIBONUCLEOPROTEINS_INTO_THE_HOST_NUCLEUS,0.02696629213483146,0.15106490021801108,0.5333722380764392,1.576722503764059,11,24
