pathway,pval,padj,ES,NES,nMoreExtreme,size
KEGG_ECM_RECEPTOR_INTERACTION,0.43313373253493015,0.7359200095107591,0.35316588698968204,1.0112044439475159,216,23
KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,0.05622489959839357,0.27815249266862174,0.5848804221255569,1.5430643651808063,27,17
KEGG_SELENOAMINO_ACID_METABOLISM,0.19291338582677164,0.5241055394391491,-0.5040020596267867,-1.2582469425060245,97,14
KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,0.005825242718446602,0.0899958488999585,-0.9278572828857086,-1.5586206993574612,2,3
KEGG_APOPTOSIS,0.16666666666666666,0.47574790627549385,-0.3857529872020651,-1.2373231558371869,85,41
KEGG_UBIQUITIN_MEDIATED_PROTEOLYSIS,0.9800399201596807,0.9994010098335784,0.1829210874592622,0.6423358304945905,490,65
KEGG_PYRIMIDINE_METABOLISM,0.20245398773006135,0.5308171125613281,-0.35445571515180657,-1.1875754026239493,98,55
KEGG_FRUCTOSE_AND_MANNOSE_METABOLISM,0.06666666666666667,0.31149425287356325,0.4995078685655527,1.434003507231052,32,24
KEGG_PENTOSE_AND_GLUCURONATE_INTERCONVERSIONS,0.7617107942973523,0.9287902148687627,-0.33266296043582183,-0.7611118514211628,373,10
KEGG_GALACTOSE_METABOLISM,0.008032128514056224,0.10683223692315275,0.6696404890337526,1.7518553539607251,3,16
KEGG_LINOLEIC_ACID_METABOLISM,0.50920245398773,0.7928062230989956,-0.43455613142845523,-0.9698575956434047,248,9
KEGG_STEROID_HORMONE_BIOSYNTHESIS,0.119140625,0.42181450279199173,-0.5732910961935784,-1.4046196545123684,60,13
KEGG_ACUTE_MYELOID_LEUKEMIA,0.23122529644268774,0.5593419921056695,-0.42306102925343136,-1.1826876084231175,116,22
KEGG_PANCREATIC_CANCER,0.2938856015779093,0.6217619793200738,-0.3638519395606327,-1.0966736404338915,148,31
KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,0.011673151750972763,0.1360441767068273,-0.5075909178756088,-1.5819993573622768,5,36
KEGG_COLORECTAL_CANCER,0.22090729783037474,0.5474747474747474,-0.4195283099273383,-1.1921774495514943,111,24
KEGG_PROSTATE_CANCER,0.375,0.6831932773109244,-0.3480300382839711,-1.0582060012345569,191,32
KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,0.03353057199211045,0.22520959108351865,-0.5087111222923727,-1.4931703350020165,16,28
KEGG_SMALL_CELL_LUNG_CANCER,0.9004149377593361,0.9780058041393991,0.23644249537695725,0.72723794608911,433,35
KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,0.7828685258964143,0.9355881708652793,-0.24279334002117112,-0.7932097743532546,392,48
KEGG_VEGF_SIGNALING_PATHWAY,0.24803149606299213,0.5745003028467596,-0.38521058757663107,-1.1564182085784944,125,30
KEGG_FC_EPSILON_RI_SIGNALING_PATHWAY,0.013972055888223553,0.14621550793895483,-0.5384945458679004,-1.5970815875602633,6,29
KEGG_RENAL_CELL_CARCINOMA,0.8198019801980198,0.9484155245834082,-0.2672255174133359,-0.771389500591692,413,26
KEGG_GLIOMA,0.12648221343873517,0.4332773750007686,-0.473922641718757,-1.3248737107765085,63,22
KEGG_MELANOMA,0.1884920634920635,0.5168070748983612,-0.4894687365532413,-1.2632906435906288,94,16
KEGG_ENDOMETRIAL_CANCER,0.12574850299401197,0.43273453093812375,-0.4678698427615547,-1.3154162042915674,62,23
KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.08267716535433071,0.3500861220472441,-0.4537293088540222,-1.3621142602165537,41,30
KEGG_MTOR_SIGNALING_PATHWAY,0.9664694280078896,0.9979635729929957,-0.20652222919533764,-0.591681827245428,489,25
KEGG_NON_SMALL_CELL_LUNG_CANCER,0.009900990099009901,0.12180048989864942,-0.5783330300399735,-1.6694514488605927,4,26
KEGG_MAPK_SIGNALING_PATHWAY,0.8108651911468813,0.9461548624361887,-0.23065232061001037,-0.8249191593004166,402,73
KEGG_JAK_STAT_SIGNALING_PATHWAY,0.7065868263473054,0.9011060232476225,-0.30466140693727534,-0.8565556376579736,353,23
KEGG_PORPHYRIN_AND_CHLOROPHYLL_METABOLISM,0.056451612903225805,0.27815249266862174,0.5168087341443529,1.4574061322718794,27,22
KEGG_CELL_ADHESION_MOLECULES_CAMS,0.08333333333333333,0.35012919896640826,-0.5458136136623137,-1.436977877295167,41,17
KEGG_PHENYLALANINE_METABOLISM,0.7212475633528265,0.9075293021453645,0.3527798719040126,0.7887319609712649,369,9
KEGG_ASCORBATE_AND_ALDARATE_METABOLISM,0.3496932515337423,0.661208659473944,-0.5005336833983908,-1.1171086071747758,170,9
KEGG_LIMONENE_AND_PINENE_DEGRADATION,0.5230460921843687,0.8008219829489487,-0.4406440929191525,-0.9562350869616884,260,8
KEGG_ONE_CARBON_POOL_BY_FOLATE,0.03877551020408163,0.24437588989084005,0.6469684796468498,1.584454886548102,18,13
KEGG_INOSITOL_PHOSPHATE_METABOLISM,0.8316831683168316,0.9560387640036538,-0.2639274961224688,-0.7618692308916706,419,26
KEGG_PENTOSE_PHOSPHATE_PATHWAY,0.9495967741935484,0.9979635729929957,0.22343924645320198,0.6301010537491176,470,22
KEGG_N_GLYCAN_BIOSYNTHESIS,0.9304174950298211,0.991337850557398,-0.22730593756928724,-0.6659471103519465,467,27
KEGG_ARACHIDONIC_ACID_METABOLISM,0.4410058027079304,0.7411632405199946,0.3702141356636967,1.0017487234883573,227,18
KEGG_FOLATE_BIOSYNTHESIS,0.5419222903885481,0.8051887934978604,-0.44693781004981903,-0.9350488503406362,264,7
KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,0.07784431137724551,0.34231578947368424,-0.5002656101493234,-1.4064969140907004,38,23
KEGG_AMINO_SUGAR_AND_NUCLEOTIDE_SUGAR_METABOLISM,0.024844720496894408,0.19908172635445362,0.5001973613366588,1.5146756413774523,11,33
KEGG_NITROGEN_METABOLISM,0.026156941649899398,0.19908172635445362,0.7918406279418344,1.5507264552879176,12,6
KEGG_HEMATOPOIETIC_CELL_LINEAGE,0.027559055118110236,0.20745844269466315,-0.6485537156143074,-1.6191218153491314,13,14
KEGG_GLUTATHIONE_METABOLISM,0.27431906614785995,0.6031680886496555,-0.3649681057111523,-1.1374894395456148,140,36
KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,0.4793713163064833,0.7693332165074914,-0.38682739527194293,-0.9847802897486032,243,15
KEGG_HUNTINGTONS_DISEASE,0.0019801980198019802,0.043249281838493456,-0.7822424360656445,-2.9258078472737608,0,95
KEGG_BASAL_CELL_CARCINOMA,0.8479166666666667,0.9584376086200903,0.5335489805816049,0.7705614346547411,406,2
KEGG_WNT_SIGNALING_PATHWAY,0.5038461538461538,0.788805276258569,-0.30520780345309795,-0.9744362681185493,261,40
KEGG_BASE_EXCISION_REPAIR,0.08333333333333333,0.35012919896640826,-0.6048976062680378,-1.4628403262465006,42,12
KEGG_PROXIMAL_TUBULE_BICARBONATE_RECLAMATION,0.1294820717131474,0.4386205179282869,-0.5776830350890014,-1.3634829334368068,64,11
KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,0.00984251968503937,0.12180048989864942,-0.5558796711222919,-1.6687738971779003,4,30
KEGG_BLADDER_CANCER,0.0496031746031746,0.26439024390243904,-0.5860453058905652,-1.5125492117538522,24,16
KEGG_LONG_TERM_DEPRESSION,0.6134122287968442,0.8449032477964156,-0.31943940040010177,-0.9077538765410392,310,24
KEGG_CIRCADIAN_RHYTHM_MAMMAL,0.9693486590038314,0.9979635729929957,-0.319874558996472,-0.48466471128303557,505,2
KEGG_GLYCOSAMINOGLYCAN_DEGRADATION,0.8518518518518519,0.9608817975103094,0.3215329673637338,0.667675683300498,436,7
KEGG_REGULATION_OF_AUTOPHAGY,0.602,0.8387763496143958,0.37724356422979854,0.8834768043934043,300,11
KEGG_RIG_I_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.8263473053892215,0.953951521876375,-0.26973738322102736,-0.7583667344274051,413,23
KEGG_P53_SIGNALING_PATHWAY,0.449901768172888,0.7491451869422591,-0.39501282488722345,-1.0056186529224056,228,15
KEGG_OXIDATIVE_PHOSPHORYLATION,0.001976284584980237,0.043249281838493456,-0.7856782920033984,-2.803624522068151,0,71
KEGG_ALDOSTERONE_REGULATED_SODIUM_REABSORPTION,0.01768172888015717,0.1681315272464068,-0.6588248015433782,-1.6772278460302528,8,15
KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,0.02564102564102564,0.19908172635445362,-0.5691570803637208,-1.577795149631443,12,21
KEGG_GLYCOSPHINGOLIPID_BIOSYNTHESIS_GANGLIO_SERIES,0.074,0.3301069958847736,-0.7495359936311923,-1.4324073073352876,36,5
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_HEPARAN_SULFATE,0.3107569721115538,0.6355859580545742,0.6314199817637887,1.1820723447629145,155,5
KEGG_GLYCOSAMINOGLYCAN_BIOSYNTHESIS_KERATAN_SULFATE,0.9897330595482546,1,0.28251595007285374,0.4472767596878539,481,3
KEGG_O_GLYCAN_BIOSYNTHESIS,0.3178294573643411,0.6403850033140256,-0.46443478259246984,-1.1231552610686695,163,12
KEGG_PRION_DISEASES,0.726,0.910861111111111,0.33733583704903725,0.7900158295130334,362,11
KEGG_PANTOTHENATE_AND_COA_BIOSYNTHESIS,0.15337423312883436,0.4604572134692617,-0.6009082850151658,-1.3411281589590485,74,9
KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_BIOSYNTHESIS,0.026156941649899398,0.19908172635445362,0.7951216845952183,1.5571520176727698,12,6
KEGG_SNARE_INTERACTIONS_IN_VESICULAR_TRANSPORT,0.2080808080808081,0.5345014122265308,0.4359310650491463,1.2205977401398411,102,21
KEGG_MATURITY_ONSET_DIABETES_OF_THE_YOUNG,0.0874751491053678,0.36287279367011566,-0.7794036065371922,-1.4082764617791046,43,4
KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,0.13387423935091278,0.44113714318934943,-0.487288843672618,-1.3137949698265088,65,19
KEGG_HOMOLOGOUS_RECOMBINATION,0.05725971370143149,0.28067857142857144,-0.673536170668706,-1.5032216181516809,27,9
KEGG_HEDGEHOG_SIGNALING_PATHWAY,0.2099009900990099,0.5379023008683848,-0.6280021162584326,-1.2655670190216912,105,6
KEGG_SULFUR_METABOLISM,0.039761431411530816,0.24538210793190873,-0.8287755201552819,-1.4974848042067952,19,4
KEGG_THYROID_CANCER,0.29651162790697677,0.6228166942452656,-0.4785612328709359,-1.157317639824884,152,12
KEGG_RNA_DEGRADATION,0.6430020283975659,0.8680127008505124,0.2930255619932856,0.9096602625764875,316,37
KEGG_LEISHMANIA_INFECTION,0.3033932135728543,0.6300349492585711,-0.39331549101819907,-1.1058066218384328,151,23
KEGG_PHOSPHATIDYLINOSITOL_SIGNALING_SYSTEM,0.9201596806387226,0.9875773206063122,0.22517208200173972,0.6716552878822786,460,29
KEGG_PARKINSONS_DISEASE,0.0019646365422396855,0.043249281838493456,-0.8632465517878949,-3.0620367146235994,0,69
KEGG_ASTHMA,0.09145129224652088,0.369900002967271,-0.7773511456695583,-1.4045679437476657,45,4
KEGG_NUCLEOTIDE_EXCISION_REPAIR,0.16765285996055226,0.47574790627549385,-0.4456722321646951,-1.2664708733721726,84,24
KEGG_GRAFT_VERSUS_HOST_DISEASE,0.04572564612326044,0.25418769434674005,-0.8227392775933944,-1.4865781337138742,22,4
KEGG_AUTOIMMUNE_THYROID_DISEASE,0.04572564612326044,0.25418769434674005,-0.8227392775933944,-1.4865781337138742,22,4
KEGG_ALLOGRAFT_REJECTION,0.04572564612326044,0.25418769434674005,-0.8227392775933944,-1.4865781337138742,22,4
KEGG_TYPE_I_DIABETES_MELLITUS,0.28316831683168314,0.609036617947509,-0.592722429163013,-1.194470429896513,142,6
KEGG_DRUG_METABOLISM_OTHER_ENZYMES,0.005917159763313609,0.0899958488999585,-0.62582527875429,-1.778413439654084,2,24
KEGG_STEROID_BIOSYNTHESIS,0.869140625,0.9682546201232033,-0.28122216632686686,-0.689022007719938,444,13
KEGG_DORSO_VENTRAL_AXIS_FORMATION,0.07214428857715431,0.32585170340681363,-0.6797429724039508,-1.4750999520321415,35,8
KEGG_NON_HOMOLOGOUS_END_JOINING,0.624,0.846578222778473,-0.4576938094336127,-0.8746797521740098,311,5
KEGG_DNA_REPLICATION,0.0019880715705765406,0.043249281838493456,-0.7179616475634141,-2.1034403661041043,0,27
KEGG_GLYCOSYLPHOSPHATIDYLINOSITOL_GPI_ANCHOR_BIOSYNTHESIS,0.021442495126705652,0.1878150201612903,0.7861872508783361,1.6325483331807777,10,7
KEGG_MISMATCH_REPAIR,0.007936507936507936,0.10683223692315275,-0.6768259815649308,-1.7468489118855417,3,16
KEGG_RIBOSOME,0.001949317738791423,0.043249281838493456,0.5187547856839312,1.7525301377548475,0,55
KEGG_BASAL_TRANSCRIPTION_FACTORS,0.6614481409001957,0.8785503459621619,0.3728189425898122,0.8550747736995842,337,10
KEGG_PROTEIN_EXPORT,0.9573643410852714,0.9979635729929957,-0.23208641545762954,-0.5612608881030694,493,12
KEGG_PROTEASOME,0.8993839835728953,0.9778658357001189,0.2382550454763675,0.7415155367923332,437,38
KEGG_RNA_POLYMERASE,0.10728744939271255,0.3996549661226818,0.5640607414210929,1.4193927595937552,52,14
REACTOME_MRNA_PROCESSING,0.994059405940594,1,0.16674815173645702,0.6459153705791303,501,112
REACTOME_METABOLISM_OF_LIPIDS_AND_LIPOPROTEINS,0.3142292490118577,0.6378845437616387,-0.24979456735330846,-1.05718758525325,158,236
REACTOME_FORMATION_OF_FIBRIN_CLOT_CLOTTING_CASCADE,0.005847953216374269,0.0899958488999585,0.7966153249044454,1.7810425633427354,2,9
REACTOME_LIPID_DIGESTION_MOBILIZATION_AND_TRANSPORT,0.4151696606786427,0.7212242182302062,-0.34529310978494604,-1.0240795792279807,207,29
REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2_,0.1544885177453027,0.4604572134692617,0.40452409708705794,1.2379229264828875,73,34
REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,0.516,0.797922967189729,-0.2709393346373288,-0.9800108732515096,257,78
REACTOME_HDL_MEDIATED_LIPID_TRANSPORT,0.49899799599198397,0.788516713132285,-0.4488374695139158,-0.9740154096904009,248,8
REACTOME_SIGNALING_BY_RHO_GTPASES,0.3149284253578732,0.6378845437616387,0.3429955365763882,1.0943305009983415,153,42
REACTOME_HEMOSTASIS,0.147117296222664,0.45747540036871687,-0.2855265992452457,-1.1554301471786956,73,161
REACTOME_LIPOPROTEIN_METABOLISM,0.5240963855421686,0.8012982819854878,0.35485763814509663,0.928347767882672,260,16
REACTOME_INTRINSIC_PATHWAY,0.08651911468812877,0.3621108892738671,0.7223833275620053,1.414702526467998,42,6
REACTOME_HIV_INFECTION,0.12475247524752475,0.4320501059690634,0.301972101087395,1.1911003166231169,62,129
REACTOME_METABOLISM_OF_CARBOHYDRATES,0.041666666666666664,0.24781777371352565,0.3479923479057259,1.3278906259511667,20,100
REACTOME_HOST_INTERACTIONS_OF_HIV_FACTORS,0.06237424547283702,0.29525625367928093,0.33918833824892786,1.2721529290575313,30,93
REACTOME_INFLUENZA_LIFE_CYCLE,0.0020491803278688526,0.043249281838493456,0.5559530473573056,2.087318120425127,0,94
REACTOME_REGULATION_OF_GLUCOKINASE_BY_GLUCOKINASE_REGULATORY_PROTEIN,0.00202020202020202,0.043249281838493456,0.7081801130533453,1.9828893027099106,0,21
REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,0.9940119760479041,1,0.17534280045946044,0.6685728461281807,497,102
REACTOME_HIV_LIFE_CYCLE,0.027944111776447105,0.20890632528047354,0.41662446457527175,1.4629960119656547,13,65
REACTOME_GLUCOSE_TRANSPORT,0.00202020202020202,0.043249281838493456,0.698475491825622,2.02299837688326,0,25
REACTOME_TRANSMEMBRANE_TRANSPORT_OF_SMALL_MOLECULES,0.25298804780876494,0.5797865619972542,-0.2764172066028562,-1.1028293655762194,126,138
REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,0.05930470347648262,0.28319955316522977,0.4384265663707158,1.3988041034481389,28,42
