pathway,pval,padj,ES,NES,nMoreExtreme,size
GO_BP_RESPONSE_TO_WOUNDING,0.32382892057026474,0.8229222849968613,0.24861051897164982,1.04649612396119,158,205
GO_BP_RESPONSE_TO_BIOTIC_STIMULUS,0.14792899408284024,0.6455884226418777,-0.2479138766969681,-1.1232398177184602,74,437
GO_BP_NEGATIVE_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,0.42768595041322316,0.8661504022498515,0.5848883666583288,1.0526599240329053,206,4
GO_BP_PROTEIN_ACTIVATION_CASCADE,0.005813953488372093,0.17612803036838928,0.7327173474080388,1.7617178223550478,2,12
GO_BP_NEGATIVE_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.19961977186311788,0.7133449236833923,0.37877618872628904,1.1781422480808457,104,33
GO_BP_NEGATIVE_REGULATION_OF_CATALYTIC_ACTIVITY,0.3697813121272366,0.8446995333331364,-0.24041679945925315,-1.026553699179701,185,257
GO_BP_REGULATION_OF_RESPONSE_TO_STRESS,0.8402366863905325,0.9894969165855241,-0.19627920734557278,-0.8972399280927238,425,508
GO_BP_REGULATION_OF_IMMUNE_EFFECTOR_PROCESS,0.5770020533880903,0.9129921711490896,-0.2519777200693975,-0.9477935475196279,280,99
GO_BP_NEGATIVE_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.5887265135699373,0.9142030872513528,-0.33120059816757985,-0.9156778389754574,281,21
GO_BP_BLOOD_COAGULATION_INTRINSIC_PATHWAY,0.007920792079207921,0.19758284034406418,0.7838223095167943,1.7155645958865586,3,8
GO_BP_ACTIVATION_OF_IMMUNE_RESPONSE,0.22107438016528927,0.7308457386204449,-0.26744767949584036,-1.0859877131786733,106,167
GO_BP_DEFENSE_RESPONSE,0.042884990253411304,0.38580292931468313,-0.2645280892430299,-1.2008934694185514,21,448
GO_BP_NEGATIVE_REGULATION_OF_MOLECULAR_FUNCTION,0.5913555992141454,0.9142030872513528,-0.217077289765261,-0.9628563308420769,300,344
GO_BP_NEGATIVE_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.024844720496894408,0.31942733086897845,-0.37324902756390227,-1.3862039963577466,11,95
GO_BP_INNATE_IMMUNE_RESPONSE,0.12877263581488935,0.6162542045264295,-0.2699077975379422,-1.154735257422172,63,265
GO_BP_REGULATION_OF_INTRACELLULAR_SIGNAL_TRANSDUCTION,0.9600798403193613,1,-0.18741604931512038,-0.8589987222353811,480,528
GO_BP_REGULATION_OF_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.3326959847036329,0.8312691522597797,0.27217082071416,1.0531382863853123,173,106
GO_BP_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.5338809034907598,0.9023231916916552,-0.23900058068402688,-0.9687419712172294,259,161
GO_BP_REGULATION_OF_IMMUNE_RESPONSE,0.122,0.6000485286525555,-0.27102332256025274,-1.1598270245931965,60,264
GO_BP_NEGATIVE_REGULATION_OF_PROTEIN_METABOLIC_PROCESS,0.994140625,1,-0.17727985262809642,-0.7964735281404232,508,384
GO_BP_COMPLEMENT_ACTIVATION,0.03557312252964427,0.34935073339085415,0.6525694231831691,1.4915435748433123,17,10
GO_BP_NEGATIVE_REGULATION_OF_COMPLEMENT_ACTIVATION,0.06092436974789916,0.45395290297987567,0.848463887091037,1.3971365466818106,28,3
GO_BP_NEGATIVE_REGULATION_OF_IMMUNE_RESPONSE,0.15432098765432098,0.657226664900633,-0.3745079909841314,-1.2189356067880197,74,42
GO_BP_REGULATION_OF_HUMORAL_IMMUNE_RESPONSE,0.19659735349716445,0.7099105812220566,0.500756760799127,1.2350873623868937,103,13
GO_BP_SMALL_GTPASE_MEDIATED_SIGNAL_TRANSDUCTION,0.10495049504950495,0.5648761853133378,0.29171052932639696,1.2036726645541493,52,173
GO_BP_NEGATIVE_REGULATION_OF_PEPTIDASE_ACTIVITY,0.4715909090909091,0.8827211707490433,0.26841386841701276,0.9850994316539553,248,75
GO_BP_NEGATIVE_REGULATION_OF_PROTEOLYSIS,0.43159922928709055,0.8694237581952122,0.25458880649727655,0.9983086209571648,223,118
GO_BP_NEGATIVE_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.07453416149068323,0.49935791597871954,-0.3367062722604194,-1.295115686609172,35,109
GO_BP_PROTEOLYSIS,0.4951267056530214,0.8907202721917692,-0.21275291757098658,-0.9899095281526074,253,606
GO_BP_REGULATION_OF_PEPTIDASE_ACTIVITY,0.29554655870445345,0.7994526021514275,-0.2639666033777249,-1.0655597836276882,145,149
GO_BP_NEGATIVE_REGULATION_OF_RESPONSE_TO_STIMULUS,0.9504950495049505,1,-0.1864576030486467,-0.8474435460354646,479,460
GO_BP_CELLULAR_COMPONENT_DISASSEMBLY,0.001953125,0.09855279355325906,0.36958164877607463,1.6061766802164883,0,285
GO_BP_EXTRACELLULAR_STRUCTURE_ORGANIZATION,0.2618595825426945,0.7728427022565831,0.28929204851132817,1.0851224965679505,137,88
GO_BP_DEFENSE_RESPONSE_TO_OTHER_ORGANISM,0.4271255060728745,0.8661504022498515,-0.22903409745783584,-1.006533749029102,210,318
GO_BP_NEGATIVE_REGULATION_OF_DEFENSE_RESPONSE,0.014553014553014554,0.25393144623913855,-0.43986653518443325,-1.5346144405643858,6,63
GO_BP_REGULATION_OF_IMMUNE_SYSTEM_PROCESS,0.030710172744721688,0.34046278924327705,-0.27111296544594937,-1.2257399365971897,15,404
GO_BP_REGULATION_OF_INNATE_IMMUNE_RESPONSE,0.5183673469387755,0.8989843623158037,-0.24347207016599018,-0.9680331202350706,253,135
GO_BP_POSITIVE_REGULATION_OF_IMMUNE_RESPONSE,0.1282051282051282,0.6162542045264295,-0.2725408992369114,-1.1476849871650467,64,210
GO_BP_NEGATIVE_REGULATION_OF_RESPONSE_TO_BIOTIC_STIMULUS,0.718816067653277,0.9520545392953929,-0.2743689255405277,-0.8381138358491579,339,31
GO_BP_COMPLEMENT_ACTIVATION_LECTIN_PATHWAY,0.09978768577494693,0.5504790285917309,0.8870224117480291,1.309358578470678,46,2
GO_BP_WOUND_HEALING,0.22310756972111553,0.7326941801906472,0.26649045553472694,1.099167562726716,111,175
GO_BP_EXTRACELLULAR_MATRIX_DISASSEMBLY,0.8147448015122873,0.9846564112529494,0.27834109543589425,0.7736044615635564,430,22
GO_BP_NEGATIVE_REGULATION_OF_HYDROLASE_ACTIVITY,0.8972332015810277,1,-0.2025534905744415,-0.8182489029502324,453,146
GO_BP_HUMORAL_IMMUNE_RESPONSE,0.7386831275720165,0.9556537420394625,-0.2608245368464254,-0.8489226471527359,358,42
GO_BP_REGULATION_OF_DEFENSE_RESPONSE,0.015873015873015872,0.26717707106399685,-0.3292457042580541,-1.391966839027913,7,222
GO_BP_REGULATION_OF_RESPONSE_TO_EXTERNAL_STIMULUS,0.018292682926829267,0.28308670588934454,-0.3035301961941146,-1.3261370733775804,8,301
GO_BP_CARBOHYDRATE_DERIVATIVE_METABOLIC_PROCESS,0.584493041749503,0.9133123189679375,-0.21094273127438404,-0.961075065924442,293,481
GO_BP_RESPONSE_TO_MANGANESE_ION,0.13008130081300814,0.6187142051150917,0.6868456104285593,1.3212528372249654,63,5
GO_BP_GLYCOSPHINGOLIPID_BIOSYNTHETIC_PROCESS,0.1806083650190114,0.6893653419615872,-0.7886688884532445,-1.2839708728263046,94,3
GO_BP_GLYCOSYLATION,0.9491525423728814,1,-0.2018388779128131,-0.7430718514254493,447,92
GO_BP_LIPID_METABOLIC_PROCESS,0.001953125,0.09855279355325906,-0.294387811321998,-1.3660378613713462,0,584
GO_BP_CELLULAR_RESPONSE_TO_MANGANESE_ION,0.13865546218487396,0.6317410751962191,0.7945500882179964,1.30835853276512,65,3
GO_BP_CARBOHYDRATE_DERIVATIVE_BIOSYNTHETIC_PROCESS,0.24385245901639344,0.7579612766924733,-0.24991933345843256,-1.0697042752514114,118,268
GO_BP_CARBOHYDRATE_METABOLIC_PROCESS,0.4669260700389105,0.8827211707490433,0.2289583709260312,0.988959103364871,239,268
GO_BP_ORGANONITROGEN_COMPOUND_BIOSYNTHETIC_PROCESS,0.001976284584980237,0.09855279355325906,0.2677163789644854,1.2723952039287678,0,846
GO_BP_RESPONSE_TO_INORGANIC_SUBSTANCE,0.40039447731755423,0.8568184120366293,-0.24572504008254373,-1.017631002354347,202,184
GO_BP_RESPONSE_TO_METAL_ION,0.36666666666666664,0.8425550731628879,-0.26861006573745766,-1.0390500191280667,175,115
GO_BP_LIPID_BIOSYNTHETIC_PROCESS,0.2920892494929006,0.797116665688589,-0.2400304125882198,-1.0512965502796379,143,308
GO_BP_LIPID_GLYCOSYLATION,0.08823529411764706,0.5294378403806835,-0.7573427571232308,-1.4253375434045104,44,5
GO_BP_SPHINGOLIPID_METABOLIC_PROCESS,0.6339113680154143,0.9236069914302076,0.2639758230384572,0.9078946586442556,328,55
GO_BP_MEMBRANE_LIPID_METABOLIC_PROCESS,0.3108108108108108,0.8139188555347092,0.2923530615855117,1.0648599827893142,160,74
GO_BP_GLYCOLIPID_BIOSYNTHETIC_PROCESS,0.33460076045627374,0.8321475094463329,0.42423763108853885,1.098326724146548,175,16
GO_BP_LIPID_MODIFICATION,0.008298755186721992,0.19758284034406418,-0.399653924327651,-1.557595514629692,3,120
GO_BP_MEMBRANE_LIPID_BIOSYNTHETIC_PROCESS,0.6053169734151329,0.9144035306412372,-0.27788324401431747,-0.921048646044798,295,46
GO_BP_CELLULAR_RESPONSE_TO_INORGANIC_SUBSTANCE,0.2571428571428571,0.7670006261740763,-0.32470029301573156,-1.126861604030506,125,59
GO_BP_GLYCOSPHINGOLIPID_METABOLIC_PROCESS,0.5864661654135338,0.9136614823955618,0.3212417315824589,0.9197848721025618,311,24
GO_BP_LIPOSACCHARIDE_METABOLIC_PROCESS,0.1644100580270793,0.6699913669343888,0.37171857651404405,1.205958892591958,84,41
GO_BP_SPHINGOLIPID_BIOSYNTHETIC_PROCESS,0.3235294117647059,0.8229222849968613,-0.3542745423004466,-1.093950063600144,153,33
GO_BP_CELLULAR_LIPID_METABOLIC_PROCESS,0.00597609561752988,0.17612803036838928,-0.2882513086000421,-1.3119230766791714,2,464
GO_BP_PLASMA_MEMBRANE_ORGANIZATION,0.8176229508196722,0.9847943779281625,-0.24526765601494685,-0.8020425527673439,398,44
GO_BP_ENDOMEMBRANE_SYSTEM_ORGANIZATION,0.02834008097165992,0.3393192956462275,0.3036100265061401,1.2921581542492648,13,232
GO_BP_MEMBRANE_ORGANIZATION,0.02880658436213992,0.3393192956462275,0.27987426852885106,1.258238755260566,13,401
GO_BP_EPITHELIAL_CELL_PROLIFERATION,0.5711297071129707,0.9114662617753179,-0.2560990504516056,-0.9456780542306942,272,91
GO_BP_GLYCOPROTEIN_BIOSYNTHETIC_PROCESS,0.9941972920696325,1,0.16790550059715512,0.6461739232029102,513,103
GO_BP_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.038535645472061654,0.3616891227510696,-0.26674784960021597,-1.2057982957577384,19,416
GO_BP_PROTEIN_O_LINKED_GLYCOSYLATION,0.7962184873949579,0.9816928166388621,-0.2609738467699367,-0.8058506107103552,378,33
GO_BP_O_GLYCAN_PROCESSING,0.06609808102345416,0.4650402218056857,-0.5330249446052485,-1.439120877127796,30,19
GO_BP_GLYCOPROTEIN_METABOLIC_PROCESS,1,1,-0.16475670193295597,-0.6439729682519191,478,123
GO_BP_NEGATIVE_REGULATION_OF_CELL_POPULATION_PROLIFERATION,0.3543788187372709,0.8392319385091921,-0.2542675010640395,-1.0358114320733367,173,169
GO_BP_NEGATIVE_REGULATION_OF_EPITHELIAL_CELL_PROLIFERATION,0.20335429769392033,0.7175965306044813,-0.3987733570726325,-1.2240004385001328,96,32
GO_BP_REGULATION_OF_CARBOHYDRATE_CATABOLIC_PROCESS,0.04046242774566474,0.3710159279431645,0.4065978663459777,1.3984160625872353,20,55
GO_BP_TRNA_TRANSPORT,0.001890359168241966,0.09855279355325906,0.6726046175019302,2.071986242122903,0,31
GO_BP_GENE_SILENCING,0.9795081967213115,1,-0.18611975871940661,-0.7048751139738695,477,101
GO_BP_POSTTRANSCRIPTIONAL_REGULATION_OF_GENE_EXPRESSION,0.021696252465483234,0.2991319786377117,0.2870180293845284,1.2680023744825697,10,327
GO_BP_REGULATION_OF_PHOSPHORYLATION,0.6252465483234714,0.9236069914302076,-0.2095767715275056,-0.9509053303190628,316,450
GO_BP_RIBOSE_PHOSPHATE_METABOLIC_PROCESS,0.3241650294695481,0.8233325075330272,0.2443404346221566,1.0464699980979395,164,242
GO_BP_CELLULAR_MACROMOLECULE_LOCALIZATION,0.002,0.09855279355325906,0.2734157614572315,1.2980802413132255,0,891
GO_BP_SYMBIOTIC_PROCESS,0.8132530120481928,0.9846564112529494,0.19834060925266117,0.9112985700835337,404,501
GO_BP_RNA_LOCALIZATION,0.001953125,0.09855279355325906,0.4064014235834074,1.6482672726433518,0,152
GO_BP_VIRAL_GENE_EXPRESSION,0.009523809523809525,0.21395334213670378,0.37735551015299157,1.4892144184395841,4,122
GO_BP_VIRAL_LIFE_CYCLE,0.5058823529411764,0.8942188393508567,0.24113458186863007,0.9778804616504798,257,154
GO_BP_REGULATION_OF_CATABOLIC_PROCESS,0.00199203187250996,0.09855279355325906,0.3061110197051424,1.402107011589245,0,474
GO_BP_COGNITION,0.0661625708884688,0.4650402218056857,0.3701304846253486,1.3153352055565444,34,67
GO_BP_REGULATION_OF_CELLULAR_RESPONSE_TO_HEAT,0.5183044315992292,0.8989843623158037,0.28438111276966566,0.9780747734055749,268,55
GO_BP_REGULATION_OF_NUCLEOTIDE_METABOLIC_PROCESS,0.5264270613107822,0.9001641687040122,-0.27544149687807756,-0.9662609510179163,248,67
GO_BP_SPINDLE_ORGANIZATION,0.688034188034188,0.9442382180065845,-0.2516392431364463,-0.8775173803181315,321,65
GO_BP_MITOTIC_SPINDLE_ORGANIZATION,0.8662790697674418,0.9949416151506231,0.23137189728399082,0.7702127974319508,446,47
GO_BP_REGULATION_OF_CARBOHYDRATE_METABOLIC_PROCESS,0.275,0.7792757287328972,0.2861599699374528,1.0844555866291539,142,93
GO_BP_MRNA_TRANSPORT,0.009433962264150943,0.21395334213670378,0.40305120503451286,1.5250514742439034,4,92
GO_BP_ESTABLISHMENT_OF_RNA_LOCALIZATION,0.0019646365422396855,0.09855279355325906,0.42293119637252174,1.6659802766639902,0,127
GO_BP_MULTI_ORGANISM_PROCESS,0.5125725338491296,0.8972810162527022,0.22545783080827989,0.9753025493306132,264,274
GO_BP_MICROTUBULE_CYTOSKELETON_ORGANIZATION,0.89453125,1,0.20362452750460758,0.8248952704233403,457,151
GO_BP_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.002,0.09855279355325906,-0.4865585823948219,-2.129223069289651,0,302
GO_BP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION_OR_REMOVAL,0.5913757700205339,0.9142030872513528,0.21435309086647508,0.9592271082470035,287,387
GO_BP_NUCLEOTIDE_PHOSPHORYLATION,0.03896103896103896,0.363903743315508,0.3754768476254513,1.4035602675351013,20,83
GO_BP_NUCLEOBASE_CONTAINING_SMALL_MOLECULE_METABOLIC_PROCESS,0.033663366336633666,0.3413869404355577,-0.2781415671065359,-1.229287226985682,16,339
GO_BP_ATP_METABOLIC_PROCESS,0.0019569471624266144,0.09855279355325906,-0.5759059277337613,-2.400378580662768,0,192
GO_BP_MICROTUBULE_BUNDLE_FORMATION,0.5310077519379846,0.9020208600016664,0.3987579808881426,0.9587585775360982,273,12
GO_BP_PYRUVATE_METABOLIC_PROCESS,0.015625,0.26487433274021355,0.38565300634523836,1.4711582050728944,7,98
GO_BP_REGULATION_OF_SMALL_MOLECULE_METABOLIC_PROCESS,0.16374269005847952,0.6696323781813427,-0.2663443457460642,-1.1260101996646863,83,215
GO_BP_RNA_EXPORT_FROM_NUCLEUS,0.003929273084479371,0.14406689954482907,0.4391998140838605,1.6813835537978923,1,102
GO_BP_PROTEIN_MODIFICATION_BY_SMALL_PROTEIN_CONJUGATION,0.5009823182711198,0.8918915034385886,0.22313894877931145,0.9850162666765719,254,320
GO_BP_REGULATION_OF_TRANSPORT,0.8752436647173489,0.9961345963601814,-0.19493731200261252,-0.8989062637112156,448,554
GO_BP_MULTI_ORGANISM_LOCALIZATION,0.0019342359767891683,0.09855279355325906,0.5933473178900958,1.9249844361171273,0,41
GO_BP_REGULATION_OF_ATP_METABOLIC_PROCESS,0.08695652173913043,0.5286756749257789,0.35526494887545085,1.2888434023687212,45,72
GO_BP_NUCLEAR_EXPORT,0.001984126984126984,0.09855279355325906,0.39869698916104107,1.565059351983217,0,126
GO_BP_SEXUAL_REPRODUCTION,0.3440643863179074,0.8341580088197922,-0.2522134967319894,-1.0331146522619594,170,173
GO_BP_BEHAVIOR,0.4533333333333333,0.8761594556242842,0.2516681452779719,0.9931955954689866,237,122
GO_BP_REGULATION_OF_POSTTRANSCRIPTIONAL_GENE_SILENCING,0.04238921001926782,0.38424548416133636,0.4010776724849788,1.3794304052516708,21,55
GO_BP_ORGANOPHOSPHATE_METABOLIC_PROCESS,0.1693227091633466,0.6747788394115606,-0.23978390835798466,-1.0959727559498484,84,500
GO_BP_PROTEIN_CONTAINING_COMPLEX_LOCALIZATION,0.04921259842519685,0.4072331386784512,0.3319049671997115,1.3297797857049338,24,141
GO_BP_REGULATION_OF_CELLULAR_RESPONSE_TO_STRESS,0.9775051124744376,1,-0.1786476857086387,-0.775145675018282,477,288
GO_BP_REPRODUCTION,0.17623762376237623,0.686218487394958,-0.2510411304727552,-1.1087489192575317,88,338
GO_BP_INTRACELLULAR_PROTEIN_TRANSPORT,0.0020325203252032522,0.09855279355325906,0.27652724465758005,1.2842398801345056,0,613
GO_BP_CARBOHYDRATE_CATABOLIC_PROCESS,0.09248554913294797,0.5385343242791557,0.3180370446434463,1.2471055888888325,47,118
GO_BP_SPINDLE_ASSEMBLY,0.4041237113402062,0.857762493502636,-0.31932754873950286,-1.033181006658362,195,41
GO_BP_MICROTUBULE_BASED_PROCESS,0.45582329317269077,0.8785303466365507,0.23523141783094803,0.9987349359327229,226,222
GO_BP_MITOTIC_SPINDLE_ASSEMBLY,0.7172995780590717,0.9518305667062325,-0.28070925201333546,-0.8402350815772155,339,29
GO_BP_ORGANELLE_FISSION,0.7008032128514057,0.9457826428997101,-0.2255177355119357,-0.9044617759026536,348,144
GO_BP_INTRACELLULAR_TRANSPORT,0.00202020202020202,0.09855279355325906,0.2756573343426323,1.308088160947811,0,878
GO_BP_PURINE_CONTAINING_COMPOUND_METABOLIC_PROCESS,0.1797979797979798,0.6873737373737373,-0.26045046560341767,-1.1105641128436157,88,252
GO_BP_MITOTIC_NUCLEAR_DIVISION,0.11428571428571428,0.5822459893048129,-0.32201829783076075,-1.2156123836254957,55,100
GO_BP_ORGANELLE_ASSEMBLY,0.021442495126705652,0.29836973852040816,0.3015715035498551,1.3033663869111531,10,270
GO_BP_REGULATION_OF_INTRACELLULAR_TRANSPORT,0.7362204724409449,0.9543869874533907,0.2202842330037918,0.8968075276592042,373,158
GO_BP_REGULATION_OF_GENERATION_OF_PRECURSOR_METABOLITES_AND_ENERGY,0.026565464895635674,0.33060018540459346,0.3822372909157513,1.4337562526666827,13,88
GO_BP_CELLULAR_RESPONSE_TO_HEAT,0.09262759924385633,0.5385343242791557,0.3526415786044662,1.2793262420734786,48,72
GO_BP_NUCLEOSIDE_DIPHOSPHATE_METABOLIC_PROCESS,0.08778625954198473,0.5294378403806835,0.3332282475175967,1.271306195857952,45,96
GO_BP_NUCLEOBASE_CONTAINING_COMPOUND_TRANSPORT,0.00196078431372549,0.09855279355325906,0.4108148350889424,1.6647980855806523,0,153
GO_BP_CYTOSKELETON_ORGANIZATION,0.7564356435643564,0.9645039289123889,-0.20289526807643682,-0.9181096024642298,381,440
GO_BP_MICROTUBULE_CYTOSKELETON_ORGANIZATION_INVOLVED_IN_MITOSIS,0.5256166982922201,0.899991064814878,0.2799387023563688,0.9584355864641722,276,53
GO_BP_MITOTIC_CELL_CYCLE,0.7014028056112225,0.9457826428997101,-0.20907046034468382,-0.9309350676480505,349,365
GO_BP_LEARNING,0.007722007722007722,0.19758284034406418,0.5390353903562455,1.7168398984469195,3,38
GO_BP_REGULATION_OF_NUCLEOCYTOPLASMIC_TRANSPORT,0.9806949806949807,1,0.18981571545219456,0.6584680069368047,507,57
GO_BP_RESPONSE_TO_TEMPERATURE_STIMULUS,0.013592233009708738,0.25047041370115114,0.39003265150166944,1.4921020423558193,6,99
GO_BP_ORGANIC_ACID_METABOLIC_PROCESS,0.07326732673267326,0.494346899279163,-0.24725092095243656,-1.1490205857658844,36,609
GO_BP_REGULATION_OF_CELLULAR_LOCALIZATION,0.13253012048192772,0.6219040044867169,0.2523647564212782,1.12924081362756,65,374
GO_BP_RESPONSE_TO_HEAT,0.005649717514124294,0.17612803036838928,0.4122223704267287,1.5449169217756458,2,86
GO_BP_REGULATION_OF_GENE_SILENCING,0.06420233463035019,0.46423150952130493,0.3834822025944839,1.3304676171362204,32,58
GO_BP_REGULATION_OF_PHOSPHORUS_METABOLIC_PROCESS,0.4150197628458498,0.8626717352725685,-0.2199631725013378,-1.0073205577637125,209,516
GO_BP_CELL_CYCLE_PROCESS,0.9041916167664671,1,-0.19200525892510545,-0.8736848086357214,452,463
GO_BP_MONOCARBOXYLIC_ACID_METABOLIC_PROCESS,0.01782178217821782,0.2806415186973243,-0.2897011201033183,-1.2803763575907663,8,339
GO_BP_NERVOUS_SYSTEM_PROCESS,0.448,0.8737044654031677,-0.24399150962600644,-1.0030547921792508,223,175
GO_BP_MRNA_EXPORT_FROM_NUCLEUS,0.017013232514177693,0.27581980660477506,0.4078278879227273,1.5118551606559307,8,80
GO_BP_RESPONSE_TO_ABIOTIC_STIMULUS,0.33539094650205764,0.8322640215852795,0.22980653649837762,1.0387526776923746,162,423
GO_BP_CELL_CYCLE,0.44204322200392926,0.8706472731389936,-0.21500365471532262,-1.00109511575958,224,614
GO_BP_NUCLEAR_TRANSPORT,0.11585365853658537,0.5856186276759663,0.28333715431231044,1.184749132885817,56,191
GO_BP_PEPTIDYL_AMINO_ACID_MODIFICATION,0.5714285714285714,0.9114662617753179,-0.21418925266218236,-0.9656147426302659,291,399
GO_BP_PROTEIN_SUMOYLATION,0.011834319526627219,0.23294537630201964,0.502036612234922,1.6514933791700035,5,45
GO_BP_NCRNA_EXPORT_FROM_NUCLEUS,0.0019011406844106464,0.09855279355325906,0.6517340670705762,2.0271481201376518,0,33
GO_BP_FERTILIZATION,0.22456813819577734,0.7334455442547723,0.37246756709646767,1.1693970835843521,116,35
GO_BP_PEPTIDYL_LYSINE_MODIFICATION,0.5087378640776699,0.8948939496063443,0.2432142227484037,0.9684549230471374,261,136
GO_BP_RESPONSE_TO_KETONE,0.8549905838041432,0.9915989402456052,0.22315420825296733,0.793304907519172,453,66
GO_BP_RESPONSE_TO_ORGANIC_CYCLIC_COMPOUND,0.6392156862745098,0.9240983070011008,0.2151129822989168,0.9434924175149302,325,301
GO_BP_RESPONSE_TO_TESTOSTERONE,0.311787072243346,0.8149794809548581,0.4304013889369447,1.1142843372151994,163,16
GO_BP_SIGNAL_RELEASE,0.5318275154004107,0.9020208600016664,-0.2417615599811459,-0.9769245188164912,258,156
GO_BP_RESPONSE_TO_LIPID,0.10303030303030303,0.5589804652447021,-0.275892371047043,-1.176408594940751,50,252
GO_BP_POSITIVE_REGULATION_OF_PEPTIDE_SECRETION,0.910828025477707,1,-0.21627867326135408,-0.7575954134758973,428,66
GO_BP_REGULATION_OF_PROTEIN_LOCALIZATION,0.29025844930417494,0.7964232178213853,0.2363087677640209,1.054838635259308,145,365
GO_BP_FAT_CELL_DIFFERENTIATION,0.6303030303030303,0.9236069914302076,-0.2764072095390567,-0.9137985158437761,311,45
GO_BP_PEPTIDE_HORMONE_SECRETION,0.583969465648855,0.9130304519958874,0.25533699567895296,0.9359569166343624,305,76
GO_BP_RESPONSE_TO_STEROL,0.6047904191616766,0.9144035306412372,-0.39321696257923944,-0.8785154057699731,302,9
GO_BP_RESPONSE_TO_ALCOHOL,0.89171974522293,1,-0.2158244702360724,-0.7770842251746591,419,78
GO_BP_POSITIVE_REGULATION_OF_TRANSPORT,0.48582995951417,0.8890766845879066,-0.22580181638521749,-0.9915876401830396,239,322
GO_BP_CELLULAR_GLUCOSE_HOMEOSTASIS,0.5463320463320464,0.9068425452399685,0.2773375772397912,0.9620800959431629,282,57
GO_BP_REGULATION_OF_SECRETION,0.7061143984220908,0.9467021334257506,-0.2216519067921008,-0.9246656736456167,357,201
